Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
IND-08135,2025-01-18,2025-01-25,Economy Delivery,CUST-1354,Government,India,Durgapur,West Bengal,599186,East,Electronics,Accessories,MI Power Bank 20K,4802.99,3,0.05,696.43
IND-07168,2025-01-18,2025-01-21,Express Delivery,CUST-2186,Consumer,India,Shillong,Meghalaya,441680,East,Clothing,Womens Wear,Salwar Kameez,3512.03,2,0.25,228.28
IND-08880,2025-01-18,2025-01-20,Express Delivery,CUST-1982,Corporate,India,Navi Mumbai,Maharashtra,677323,West,Furniture,Storage,Bookshelf 5-Tier,29902.02,4,0.05,4335.79
IND-08185,2025-01-18,2025-01-21,Express Delivery,CUST-1518,Consumer,India,Varanasi,Uttar Pradesh,736475,North,Clothing,Womens Wear,Anarkali Suit,8280.13,2,0.1,1573.22
IND-04737,2025-01-18,2025-01-24,Standard Delivery,CUST-2544,Small Business,India,Kalaburagi,Karnataka,519000,South,Office Supplies,Stationery,Pen Set Cello,560.99,4,0.1,16.83
IND-10514,2025-01-19,2025-01-22,Express Delivery,CUST-1318,Corporate,India,Karaikal,Puducherry,700815,South,Home & Kitchen,Bedding,Woollen Blanket,8950.36,4,0.0,1790.07
IND-06010,2025-01-19,2025-01-24,Standard Delivery,CUST-4205,Small Business,India,Janakpuri,Delhi,586678,North,Clothing,Footwear,Chappals Hawai,474.27,1,0.0,71.14
IND-14560,2025-01-19,2025-01-27,Economy Delivery,CUST-2815,Corporate,India,Indore,Madhya Pradesh,225412,Central,Home & Kitchen,Bedding,Woollen Blanket,1831.36,1,0.15,173.98
IND-06661,2025-01-19,2025-01-25,Standard Delivery,CUST-2987,Small Business,India,Sagar,Madhya Pradesh,338512,Central,Electronics,Accessories,Laptop Bag,1313.1,1,0.0,223.23
IND-03469,2025-01-19,2025-01-25,Standard Delivery,CUST-4663,Consumer,India,Manali,Himachal Pradesh,654461,North,Electronics,Laptops,Lenovo IdeaPad,345734.12,6,0.05,91619.54
IND-13662,2025-01-19,2025-01-21,Express Delivery,CUST-2844,Consumer,India,Ludhiana,Punjab,613209,North,Furniture,Tables,Foldable Table,2135.24,1,0.5,-491.11
IND-08867,2025-01-19,2025-01-24,Standard Delivery,CUST-1498,Corporate,India,Dibrugarh,Assam,760642,East,Furniture,Storage,5-Door Wardrobe,53883.2,2,0.0,8082.48
IND-04239,2025-01-19,2025-01-25,Standard Delivery,CUST-1268,Consumer,India,Jaipur,Rajasthan,757614,North,Home & Kitchen,Decor,Photo Frame Set,591.74,1,0.1,47.34
IND-12484,2025-01-19,2025-01-25,Standard Delivery,CUST-2162,Consumer,India,Rajahmundry,Andhra Pradesh,267321,South,Clothing,Womens Wear,Lehenga Choli,24641.38,2,0.05,4558.66
IND-05077,2025-01-20,2025-01-26,Standard Delivery,CUST-4568,Small Business,India,Jammu,Jammu & Kashmir,522644,North,Electronics,Laptops,Lenovo IdeaPad,230514.01,4,0.0,69154.2
IND-08713,2025-01-20,2025-01-21,Same Day Delivery,CUST-3589,Consumer,India,Hubli,Karnataka,693101,South,Clothing,Mens Wear,Raymond Formal Shirt,4316.74,3,0.25,539.59
IND-08349,2025-01-20,2025-01-27,Economy Delivery,CUST-1084,Corporate,India,Varanasi,Uttar Pradesh,439456,North,Electronics,Mobile Phones,Redmi Note 13,56039.56,3,0.15,8125.74
IND-11499,2025-01-20,2025-01-22,Express Delivery,CUST-3385,Consumer,India,Bhubaneswar,Odisha,120848,East,Electronics,Laptops,Dell Inspiron 15,147387.57,2,0.0,51585.65
IND-02658,2025-01-20,2025-01-26,Standard Delivery,CUST-2350,Corporate,India,Baramulla,Jammu & Kashmir,635597,North,Electronics,Mobile Phones,Realme 12 Pro,123466.84,4,0.05,29014.71
IND-14074,2025-01-20,2025-01-23,Express Delivery,CUST-4527,Corporate,India,Bokaro,Jharkhand,722372,East,Home & Kitchen,Cookware,Non-Stick Pan Set,1647.67,1,0.1,214.2
IND-03684,2025-01-21,2025-01-26,Standard Delivery,CUST-1011,Corporate,India,Jammu,Jammu & Kashmir,715698,North,Clothing,Womens Wear,Kurti Ethnic,1291.99,1,0.1,271.32
IND-07196,2025-01-21,2025-01-23,Same Day Delivery,CUST-1527,Consumer,India,Rourkela,Odisha,192371,East,Clothing,Kids Wear,Kids School Uniform,2057.02,2,0.05,339.41
IND-16699,2025-01-21,2025-01-24,Express Delivery,CUST-2269,Consumer,India,Nashik,Maharashtra,627946,West,Home & Kitchen,Decor,Cushion Cover Set,781.76,1,0.0,132.9
IND-02667,2025-01-21,2025-01-27,Standard Delivery,CUST-4876,Consumer,India,Margao,Goa,668211,West,Furniture,Tables,Foldable Table,9428.62,3,0.3,-848.58
IND-12750,2025-01-21,2025-01-26,Standard Delivery,CUST-4093,Small Business,India,Darbhanga,Bihar,163919,East,Electronics,Televisions,Samsung 43 4K,65634.1,2,0.4,1312.68
IND-10435,2025-01-21,2025-01-23,Express Delivery,CUST-4768,Small Business,India,Agartala,Tripura,671547,East,Furniture,Chairs,Gaming Chair,58671.89,3,0.0,14667.97
IND-04008,2025-01-21,2025-01-24,Express Delivery,CUST-4080,Consumer,India,Bhilai,Chhattisgarh,304427,Central,Furniture,Storage,5-Door Wardrobe,25385.35,1,0.1,2030.83
IND-11186,2025-01-22,2025-01-24,Express Delivery,CUST-2396,Government,India,Margao,Goa,702478,West,Furniture,Chairs,Recliner Chair,24961.36,1,0.1,5241.89
IND-06750,2025-01-22,2025-01-28,Standard Delivery,CUST-1815,Corporate,India,Kolkata,West Bengal,338225,East,Electronics,Accessories,JBL Speaker Pro,4649.69,1,0.1,697.45
IND-07919,2025-01-22,2025-01-24,Express Delivery,CUST-3814,Consumer,India,Pitampura,Delhi,459264,North,Office Supplies,Stationery,Stapler Kangaro,1470.22,4,0.1,102.92
IND-03678,2025-01-22,2025-01-24,Express Delivery,CUST-2745,Government,India,Thiruvananthapuram,Kerala,717175,South,Electronics,Mobile Phones,Redmi Note 13,99885.08,5,0.2,10987.36
IND-08158,2025-01-22,2025-01-28,Standard Delivery,CUST-3444,Consumer,India,Panaji,Goa,324862,West,Home & Kitchen,Cookware,Tawa Dosa,2063.83,2,0.05,257.98
IND-15502,2025-01-23,2025-01-28,Standard Delivery,CUST-4360,Consumer,India,Mandi,Himachal Pradesh,373203,North,Furniture,Chairs,Plastic Chair Set,11599.96,4,0.05,1334.0
IND-08802,2025-01-23,2025-01-25,Express Delivery,CUST-3440,Corporate,India,Faridabad,Haryana,701297,North,Clothing,Mens Wear,Woodland Jacket,4067.86,1,0.3,447.46
IND-02607,2025-01-23,2025-01-29,Standard Delivery,CUST-4089,Small Business,India,Siliguri,West Bengal,655153,East,Office Supplies,Printers,Canon Inkjet,18464.4,2,0.25,1384.83
IND-11353,2025-01-23,2025-01-31,Economy Delivery,CUST-2184,Consumer,India,Rewa,Madhya Pradesh,495700,Central,Clothing,Footwear,Woodland Boots,21940.41,4,0.05,6253.02
IND-16175,2025-01-23,2025-01-24,Same Day Delivery,CUST-3791,Consumer,India,Nellore,Andhra Pradesh,112714,South,Furniture,Storage,5-Door Wardrobe,24696.59,1,0.1,1975.73
IND-12679,2025-01-23,2025-01-28,Standard Delivery,CUST-4675,Small Business,India,Jaipur,Rajasthan,553633,North,Furniture,Chairs,Recliner Chair,27459.88,1,0.0,7688.77
IND-09503,2025-01-23,2025-01-31,Economy Delivery,CUST-3935,Consumer,India,Udaipur,Tripura,596556,East,Office Supplies,Stationery,Classmate Notebook Pack,1332.14,3,0.0,159.86
IND-09830,2025-01-23,2025-01-25,Same Day Delivery,CUST-2508,Consumer,India,Ludhiana,Punjab,794154,North,Office Supplies,Paper,Sticky Notes Pack,774.94,3,0.1,23.25
IND-06264,2025-01-24,2025-01-25,Same Day Delivery,CUST-1773,Consumer,India,Haridwar,Uttarakhand,536558,North,Electronics,Accessories,boAt Rockerz 550,5023.8,3,0.15,477.26
IND-06846,2025-01-24,2025-02-01,Economy Delivery,CUST-3252,Consumer,India,Dhanbad,Jharkhand,442604,East,Furniture,Beds,Bunk Bed,49994.86,2,0.0,8499.13
IND-09066,2025-01-24,2025-01-26,Express Delivery,CUST-3399,Consumer,India,Dehradun,Uttarakhand,374163,North,Clothing,Womens Wear,Lehenga Choli,38042.55,3,0.1,5706.38
IND-13124,2025-01-24,2025-01-31,Economy Delivery,CUST-4955,Corporate,India,Nizamabad,Telangana,750736,South,Furniture,Chairs,Wooden Study Chair,27057.64,4,0.1,3517.49
IND-16330,2025-01-24,2025-01-29,Standard Delivery,CUST-2182,Consumer,India,Ajmer,Rajasthan,464333,North,Electronics,Mobile Phones,iPhone 15,91554.09,1,0.25,22430.75
IND-15400,2025-01-24,2025-01-26,Express Delivery,CUST-2317,Consumer,India,Jodhpur,Rajasthan,612953,North,Electronics,Accessories,boAt Rockerz 550,3472.3,2,0.15,329.87
IND-01582,2025-01-24,2025-02-01,Economy Delivery,CUST-4641,Consumer,India,Jowai,Meghalaya,606330,East,Clothing,Womens Wear,Saree Banarasi Silk,13228.23,2,0.1,2381.08
IND-06273,2025-01-25,2025-01-30,Standard Delivery,CUST-3093,Corporate,India,Vellore,Tamil Nadu,186481,South,Clothing,Mens Wear,Levis Jeans,6043.44,2,0.2,1269.12
IND-15806,2025-01-25,2025-01-31,Standard Delivery,CUST-3315,Consumer,India,Purnia,Bihar,178270,East,Home & Kitchen,Cookware,Prestige Pressure Cooker,2411.7,1,0.0,530.57
IND-11049,2025-01-25,2025-02-02,Economy Delivery,CUST-1433,Small Business,India,Varanasi,Uttar Pradesh,597113,North,Clothing,Kids Wear,Kids Denim Set,3539.82,4,0.4,-212.39
IND-01527,2025-01-25,2025-01-27,Express Delivery,CUST-4145,Government,India,Muzaffarpur,Bihar,586719,East,Home & Kitchen,Decor,Cushion Cover Set,688.86,1,0.15,44.78
IND-03194,2025-01-25,2025-01-31,Standard Delivery,CUST-4279,Corporate,India,Tura,Meghalaya,701058,East,Furniture,Sofas,L-Shape Sofa,518057.75,10,0.1,67347.51
IND-08450,2025-01-25,2025-01-28,Express Delivery,CUST-3333,Small Business,India,Vasco da Gama,Goa,122683,West,Electronics,Mobile Phones,Redmi Note 13,64874.96,3,0.1,11677.49
IND-16188,2025-01-25,2025-01-31,Standard Delivery,CUST-1156,Corporate,India,Shillong,Meghalaya,799121,East,Home & Kitchen,Decor,Photo Frame Set,1259.83,2,0.05,144.88
IND-02669,2025-01-25,2025-02-01,Economy Delivery,CUST-3547,Consumer,India,Karol Bagh,Delhi,202392,North,Furniture,Tables,Study Table,13359.32,2,0.05,1536.32
IND-06221,2025-01-25,2025-01-30,Standard Delivery,CUST-3091,Corporate,India,Rajahmundry,Andhra Pradesh,499522,South,Electronics,Mobile Phones,Realme 12 Pro,161078.51,5,0.0,43491.2
IND-03789,2025-01-25,2025-02-02,Economy Delivery,CUST-4695,Small Business,India,Shimla,Himachal Pradesh,134818,North,Clothing,Kids Wear,Kids Denim Set,2895.21,2,0.0,636.95
IND-01281,2025-01-25,2025-02-02,Economy Delivery,CUST-2067,Consumer,India,Durg,Chhattisgarh,724015,Central,Furniture,Sofas,3 Seater Fabric Sofa,37417.7,1,0.05,5425.57
IND-12573,2025-01-25,2025-01-27,Express Delivery,CUST-1446,Corporate,India,Vasco da Gama,Goa,715585,West,Office Supplies,Stationery,Scissors,650.56,3,0.1,26.02
IND-16216,2025-01-25,2025-01-31,Standard Delivery,CUST-4124,Corporate,India,Vasco da Gama,Goa,782389,West,Electronics,Televisions,Sony Bravia 50,248696.25,3,0.0,84556.73
IND-01220,2025-01-26,2025-02-01,Standard Delivery,CUST-1038,Consumer,India,Jamnagar,Gujarat,118454,West,Furniture,Storage,5-Door Wardrobe,82309.29,3,0.0,12346.39
IND-02886,2025-01-26,2025-01-31,Standard Delivery,CUST-4557,Consumer,India,Karaikal,Puducherry,234806,South,Electronics,Mobile Phones,OnePlus Nord 3,36102.73,1,0.0,11552.87
IND-11728,2025-01-26,2025-01-31,Standard Delivery,CUST-1603,Corporate,India,Mapusa,Goa,209839,West,Clothing,Womens Wear,Salwar Kameez,1941.22,1,0.1,330.01
IND-14665,2025-01-26,2025-01-29,Express Delivery,CUST-4717,Small Business,India,Rourkela,Odisha,451989,East,Home & Kitchen,Bedding,Quilt Razai,13882.02,5,0.1,2082.3
IND-08014,2025-01-26,2025-01-31,Standard Delivery,CUST-2309,Consumer,India,Bhopal,Madhya Pradesh,696974,Central,Electronics,Accessories,Laptop Bag,3322.84,3,0.15,215.98
IND-13904,2025-01-26,2025-02-01,Standard Delivery,CUST-1433,Small Business,India,Udaipur,Tripura,362562,East,Furniture,Sofas,L-Shape Sofa,185138.43,3,0.0,37027.69
IND-10297,2025-01-26,2025-01-28,Express Delivery,CUST-4848,Consumer,India,Roorkee,Uttarakhand,689536,North,Home & Kitchen,Cookware,Kadai Iron,1149.37,1,0.25,5.75
IND-04133,2025-01-26,2025-01-31,Standard Delivery,CUST-4060,Government,India,Mumbai,Maharashtra,464857,West,Home & Kitchen,Cookware,Stainless Steel Set,6486.91,2,0.1,778.43
IND-16227,2025-01-27,2025-01-28,Same Day Delivery,CUST-4879,Corporate,India,Khammam,Telangana,492697,South,Home & Kitchen,Appliances,Usha Sewing Machine,17317.63,2,0.05,4242.82
IND-06606,2025-01-27,2025-02-01,Standard Delivery,CUST-2499,Corporate,India,Howrah,West Bengal,114672,East,Home & Kitchen,Appliances,Crompton Fan,3270.04,1,0.2,327.0
IND-09099,2025-01-27,2025-02-02,Standard Delivery,CUST-1424,Corporate,India,Guwahati,Assam,187230,East,Home & Kitchen,Appliances,Usha Sewing Machine,7755.5,1,0.1,1628.66
IND-05668,2025-01-27,2025-01-29,Same Day Delivery,CUST-1827,Small Business,India,Silchar,Assam,216672,East,Furniture,Tables,Office Desk,17715.24,1,0.05,2923.01
IND-10708,2025-01-27,2025-02-01,Standard Delivery,CUST-4318,Corporate,India,Roorkee,Uttarakhand,282429,North,Clothing,Kids Wear,Kids School Uniform,2665.36,3,0.15,253.21
IND-12446,2025-01-27,2025-01-29,Express Delivery,CUST-3651,Consumer,India,Jalandhar,Punjab,118488,North,Office Supplies,Printers,HP LaserJet,28859.44,2,0.2,4040.32
IND-02973,2025-01-28,2025-01-30,Express Delivery,CUST-2166,Government,India,Bhilai,Chhattisgarh,457600,Central,Furniture,Tables,Office Desk,90831.24,6,0.15,8628.97
IND-12903,2025-01-28,2025-02-05,Economy Delivery,CUST-4436,Consumer,India,Bhagalpur,Bihar,271058,East,Home & Kitchen,Appliances,Bajaj Mixer Grinder,6659.71,2,0.1,1198.75
IND-15151,2025-01-28,2025-02-02,Standard Delivery,CUST-4435,Small Business,India,Bhagalpur,Bihar,374192,East,Furniture,Chairs,Recliner Chair,20882.11,1,0.25,2192.62
IND-06130,2025-01-28,2025-02-02,Standard Delivery,CUST-1105,Consumer,India,Howrah,West Bengal,716377,East,Office Supplies,Binders,Ring Binder A4,1026.13,2,0.05,118.0
IND-14986,2025-01-28,2025-02-03,Standard Delivery,CUST-3762,Corporate,India,Kochi,Kerala,532529,South,Furniture,Beds,King Size Bed,73798.89,2,0.05,12176.82
IND-03327,2025-01-28,2025-01-31,Express Delivery,CUST-1878,Consumer,India,Anantnag,Jammu & Kashmir,514663,North,Furniture,Chairs,Ergonomic Chair,11270.5,1,0.15,1296.11
IND-08764,2025-01-29,2025-02-03,Standard Delivery,CUST-4111,Consumer,India,Karimnagar,Telangana,638658,South,Clothing,Mens Wear,Woodland Jacket,5778.08,1,0.05,1646.75
IND-09819,2025-01-29,2025-02-01,Express Delivery,CUST-4042,Government,India,Bokaro,Jharkhand,433597,East,Home & Kitchen,Cookware,Prestige Pressure Cooker,1994.83,1,0.25,89.77
IND-10005,2025-01-29,2025-01-31,Same Day Delivery,CUST-4881,Government,India,Mandi,Himachal Pradesh,442824,North,Home & Kitchen,Appliances,Philips Iron,7131.61,4,0.0,1426.32
IND-05938,2025-01-29,2025-02-03,Standard Delivery,CUST-2288,Corporate,India,Madurai,Tamil Nadu,576717,South,Office Supplies,Printers,HP LaserJet,29680.5,2,0.25,3116.45
IND-04962,2025-01-29,2025-02-03,Standard Delivery,CUST-3035,Corporate,India,Lajpat Nagar,Delhi,697502,North,Home & Kitchen,Cookware,Stainless Steel Set,3986.64,1,0.0,757.46
IND-07185,2025-01-29,2025-02-05,Economy Delivery,CUST-4791,Government,India,Ghaziabad,Uttar Pradesh,475280,North,Clothing,Mens Wear,Nike T-Shirt,4375.11,3,0.0,1225.03
IND-05266,2025-01-29,2025-02-04,Standard Delivery,CUST-3214,Consumer,India,Howrah,West Bengal,705845,East,Clothing,Kids Wear,Boys Shorts Set,709.97,1,0.25,3.55
IND-05437,2025-01-29,2025-02-04,Standard Delivery,CUST-2140,Consumer,India,Rourkela,Odisha,586157,East,Clothing,Mens Wear,Peter England Trousers,2674.72,1,0.0,775.67
IND-12790,2025-01-29,2025-02-03,Standard Delivery,CUST-3564,Consumer,India,Nainital,Uttarakhand,404288,North,Clothing,Kids Wear,Kids Denim Set,3668.02,3,0.15,421.82
IND-09835,2025-01-30,2025-02-04,Standard Delivery,CUST-4789,Consumer,India,Mapusa,Goa,231582,West,Furniture,Beds,Bunk Bed,22445.29,1,0.1,2244.53
IND-13576,2025-01-30,2025-02-06,Economy Delivery,CUST-1942,Corporate,India,Nashik,Maharashtra,152734,West,Home & Kitchen,Bedding,Cotton Bedsheet Set,3183.09,3,0.25,15.92
IND-14536,2025-01-30,2025-02-05,Standard Delivery,CUST-4344,Corporate,India,Jorhat,Assam,682632,East,Furniture,Chairs,Recliner Chair,72370.52,3,0.15,12664.84
IND-08052,2025-01-30,2025-02-01,Express Delivery,CUST-2043,Small Business,India,Pune,Maharashtra,306975,West,Office Supplies,Binders,File Folder Pack,1344.5,6,0.3,-121.0
IND-15093,2025-01-30,2025-02-02,Express Delivery,CUST-2375,Consumer,India,Jammu,Jammu & Kashmir,751047,North,Home & Kitchen,Cookware,Non-Stick Pan Set,8996.47,5,0.1,1169.54
IND-11336,2025-01-30,2025-02-05,Standard Delivery,CUST-3837,Government,India,Mohali,Punjab,634340,North,Clothing,Footwear,Bata Formal Shoes,13748.03,4,0.0,4124.41
IND-08486,2025-01-30,2025-02-05,Standard Delivery,CUST-3362,Consumer,India,Lajpat Nagar,Delhi,490030,North,Furniture,Sofas,Loveseat Sofa,45607.41,2,0.15,2964.48
IND-14046,2025-01-30,2025-02-01,Express Delivery,CUST-4598,Consumer,India,Raipur,Chhattisgarh,242916,Central,Home & Kitchen,Cookware,Kadai Iron,1288.68,1,0.2,51.55
IND-14195,2025-01-31,2025-02-03,Express Delivery,CUST-3633,Small Business,India,Chennai,Tamil Nadu,368750,South,Furniture,Beds,Single Bed Storage,17846.29,1,0.0,2855.41
IND-03988,2025-01-31,2025-02-05,Standard Delivery,CUST-1439,Corporate,India,Muzaffarpur,Bihar,712278,East,Furniture,Storage,Filing Cabinet,9991.52,1,0.1,1198.98
IND-15567,2025-01-31,2025-02-05,Standard Delivery,CUST-1736,Consumer,India,Karaikal,Puducherry,638391,South,Furniture,Storage,Shoe Rack,3807.35,1,0.05,475.92
IND-13564,2025-01-31,2025-02-03,Express Delivery,CUST-2912,Consumer,India,Ghaziabad,Uttar Pradesh,137015,North,Furniture,Chairs,Gaming Chair,27212.81,2,0.25,2040.96
IND-03791,2025-01-31,2025-02-08,Economy Delivery,CUST-1026,Government,India,Karimnagar,Telangana,252456,South,Office Supplies,Stationery,Classmate Notebook Pack,432.84,1,0.1,21.64
IND-09432,2025-01-31,2025-02-01,Same Day Delivery,CUST-3206,Corporate,India,Rourkela,Odisha,689885,East,Furniture,Sofas,Recliner 2 Seater,263650.73,6,0.1,39547.61
IND-07002,2025-01-31,2025-02-05,Standard Delivery,CUST-1371,Government,India,Cuttack,Odisha,336595,East,Electronics,Televisions,LG OLED 55,116577.63,1,0.05,40219.28
IND-01016,2025-01-31,2025-02-05,Standard Delivery,CUST-2815,Consumer,India,Alappuzha,Kerala,687057,South,Electronics,Laptops,HP Pavilion,62414.31,1,0.1,16227.72
IND-05820,2025-01-31,2025-02-06,Standard Delivery,CUST-1740,Consumer,India,Howrah,West Bengal,631712,East,Electronics,Laptops,Asus VivoBook,59407.32,1,0.15,12178.5
IND-08090,2025-01-31,2025-02-03,Express Delivery,CUST-1165,Government,India,Nashik,Maharashtra,450058,West,Electronics,Televisions,Vu 4K 50,44400.22,1,0.05,10434.05
IND-13111,2025-01-31,2025-02-06,Standard Delivery,CUST-3230,Corporate,India,Gaya,Bihar,173654,East,Furniture,Beds,Bunk Bed,22700.87,1,0.0,3859.15
IND-14648,2025-01-31,2025-02-03,Express Delivery,CUST-2806,Corporate,India,Agartala,Tripura,499433,East,Furniture,Tables,Office Desk,15345.12,1,0.1,1994.87
IND-15040,2025-02-01,2025-02-06,Standard Delivery,CUST-1340,Corporate,India,Varanasi,Uttar Pradesh,221857,North,Furniture,Sofas,Loveseat Sofa,43100.54,2,0.15,2801.54
IND-14710,2025-02-01,2025-02-07,Standard Delivery,CUST-2916,Consumer,India,Thrissur,Kerala,129041,South,Electronics,Accessories,boAt Rockerz 550,1495.66,1,0.25,37.39
IND-03168,2025-02-01,2025-02-07,Standard Delivery,CUST-2767,Government,India,Tezpur,Assam,251072,East,Office Supplies,Printers,Brother MFC,136751.56,6,0.05,38974.19
IND-14101,2025-02-01,2025-02-07,Standard Delivery,CUST-2995,Consumer,India,Allahabad,Uttar Pradesh,600098,North,Home & Kitchen,Bedding,Cotton Bedsheet Set,2880.17,2,0.0,518.43
IND-07279,2025-02-01,2025-02-07,Standard Delivery,CUST-4816,Consumer,India,Purnia,Bihar,634711,East,Clothing,Mens Wear,Nike T-Shirt,2617.44,2,0.05,641.27
IND-04754,2025-02-01,2025-02-04,Express Delivery,CUST-1257,Consumer,India,Udaipur,Tripura,480341,East,Clothing,Womens Wear,Anarkali Suit,3212.5,1,0.25,273.06
IND-02221,2025-02-01,2025-02-02,Same Day Delivery,CUST-3017,Consumer,India,Surat,Gujarat,684162,West,Furniture,Beds,King Size Bed,351193.31,10,0.0,70238.66
IND-03225,2025-02-01,2025-02-08,Economy Delivery,CUST-3254,Corporate,India,Sikar,Rajasthan,644819,North,Office Supplies,Paper,Colour Paper Pack,1199.96,3,0.0,108.0
IND-10911,2025-02-01,2025-02-06,Standard Delivery,CUST-1891,Small Business,India,Bokaro,Jharkhand,239967,East,Electronics,Televisions,MI TV 43,33517.56,1,0.15,4860.05
IND-14747,2025-02-01,2025-02-07,Standard Delivery,CUST-1522,Government,India,Udaipur,Tripura,414523,East,Home & Kitchen,Appliances,Crompton Fan,3808.81,1,0.0,914.11
IND-14853,2025-02-01,2025-02-03,Express Delivery,CUST-1059,Corporate,India,Udaipur,Rajasthan,783441,North,Office Supplies,Labels,Barcode Labels,815.75,3,0.1,40.79
IND-07423,2025-02-02,2025-02-04,Express Delivery,CUST-1945,Small Business,India,Vadodara,Gujarat,398343,West,Office Supplies,Stationery,Stapler Kangaro,667.77,2,0.1,46.74
IND-08125,2025-02-02,2025-02-05,Express Delivery,CUST-1144,Government,India,Davanagere,Karnataka,632623,South,Clothing,Kids Wear,Boys Shorts Set,4786.04,6,0.0,861.49
IND-10684,2025-02-02,2025-02-09,Economy Delivery,CUST-1255,Consumer,India,Thiruvananthapuram,Kerala,322039,South,Home & Kitchen,Decor,Artificial Plant,951.1,1,0.0,190.22
IND-05732,2025-02-02,2025-02-07,Standard Delivery,CUST-1935,Government,India,Silchar,Assam,453419,East,Home & Kitchen,Appliances,Philips Iron,13899.61,10,0.2,833.98
IND-07935,2025-02-02,2025-02-10,Economy Delivery,CUST-3265,Corporate,India,Bikaner,Rajasthan,122540,North,Furniture,Sofas,3 Seater Fabric Sofa,186093.65,6,0.1,20470.3
IND-14089,2025-02-02,2025-02-10,Economy Delivery,CUST-4545,Corporate,India,Karaikal,Puducherry,703439,South,Electronics,Mobile Phones,Samsung Galaxy A55,26907.65,1,0.1,5650.61
IND-06397,2025-02-02,2025-02-04,Express Delivery,CUST-2719,Corporate,India,Bikaner,Rajasthan,635844,North,Office Supplies,Labels,Name Badge Labels,132.42,1,0.15,-1.99
